Date,Open,High,Low,Close,Adj Close,Volume,ID
2012-04-30,1299.8800048828125,1318.9299926757812,1283.7000198364258,1304.2599868774414,761.57861328125,51235333,45315
2012-05-31,1442.9799995422363,1461.2900085449219,1416.3500061035156,1434.139991760254,851.7263298034668,63597755,52921
2012-06-30,1206.8699989318848,1217.6199951171875,1183.759994506836,1198.5300064086914,724.9016571044922,60844723,50967
2012-07-31,1267.4599914550781,1287.3899955749512,1251.1999855041504,1272.229995727539,769.4772911071777,55794638,53867
2012-08-31,1373.6300010681152,1388.3299942016602,1355.8000106811523,1374.099998474121,831.0908432006836,53794428,56833
2012-09-30,1176.7400016784668,1188.200008392334,1161.6900024414062,1176.4699974060059,711.5591621398926,55997711,49850
2012-10-31,1326.9999961853027,1343.800006866455,1314.2499885559082,1330.659999847412,804.817211151123,49635684,55297
2012-11-30,1423.5400161743164,1442.8099937438965,1411.7000007629395,1428.6200065612793,864.0659523010254,50767112,55781
2012-12-31,1197.9599914550781,1207.7999954223633,1190.7200012207031,1201.6000061035156,726.7584686279297,27669167,43435
2013-01-31,1632.3699951171875,1646.7000122070312,1616.1699905395508,1634.160011291504,988.3818016052246,33339043,56639
2013-02-28,1429.8100051879883,1443.8099975585938,1412.740005493164,1427.2799987792969,863.2554969787598,34959363,51910
2013-03-31,1413.7100067138672,1424.629997253418,1392.8399963378906,1407.3799896240234,851.2194633483887,39505871,52310
2013-04-30,1410.5999755859375,1427.9100036621094,1391.4099884033203,1411.5499954223633,853.7416152954102,40685286,55356
2013-05-31,1580.410011291504,1597.5799865722656,1567.9000091552734,1586.7699966430664,979.8401985168457,40701580,58465
2013-06-30,1393.0699844360352,1405.7100143432617,1374.8500061035156,1387.500015258789,868.8239707946777,43055778,53570
2013-07-31,1624.139991760254,1639.110008239746,1609.4999923706055,1626.4099884033203,1018.4244689941406,32954760,62100
2013-08-31,1614.9300079345703,1625.6100006103516,1595.990005493164,1612.3100204467773,1009.5953674316406,28280034,59895
2013-09-30,1651.7500076293945,1663.8199996948242,1636.3700103759766,1652.500015258789,1034.7615242004395,32344101,57624
2013-10-31,1788.2600021362305,1803.2600173950195,1772.6999969482422,1791.349998474121,1121.7065353393555,30601809,60841
2013-11-30,1738.3400192260742,1750.3399658203125,1725.8600158691406,1740.3499908447266,1089.7714042663574,28568159,58527
2013-12-31,1488.3899993896484,1496.1599960327148,1475.8300018310547,1484.270004272461,929.4193458557129,24304185,50517
2014-01-31,1846.7399826049805,1859.7000045776367,1823.7799987792969,1839.3000106811523,1151.731876373291,34944202,62183
2014-02-28,1671.910011291504,1681.9099960327148,1654.6999893188477,1671.229995727539,1046.4898262023926,33561010,56950
2014-03-31,1773.0499954223633,1797.0500030517578,1755.4700088500977,1778.9000091552734,1113.9106330871582,46536865,60228
2014-04-30,1828.9699783325195,1842.6599960327148,1809.0700149536133,1825.8299942016602,1143.2972145080566,27442490,57770
2014-05-31,1875.5199966430664,1887.5600051879883,1859.2999954223633,1875.4899826049805,1193.226173400879,29760028,61089
2014-06-30,1936.9099884033203,1946.4299850463867,1919.259994506836,1933.3399963378906,1247.427562713623,25902296,61530
2014-07-31,2150.280014038086,2166.2999954223633,2127.340003967285,2143.880012512207,1383.2719535827637,29605167,67896
2014-08-31,1867.4400024414062,1880.4499969482422,1839.8400039672852,1858.47998046875,1199.1264572143555,31202763,62454
2014-09-30,1954.6899948120117,1968.9700164794922,1931.9599914550781,1950.0199966430664,1258.189811706543,32415517,65901
2014-10-31,1800.860008239746,1822.509994506836,1768.390007019043,1794.490005493164,1157.8389358520508,50282668,66385
2014-11-30,1709.8100204467773,1729.0900039672852,1694.9900131225586,1715.7999954223633,1107.0666999816895,31883418,60770
2014-12-31,1710.4899978637695,1727.5599975585938,1688.9499893188477,1708.5600051879883,1102.395278930664,28979468,58102
2015-01-31,1962.6699981689453,1995.9000244140625,1941.6799926757812,1976.900001525879,1275.533332824707,43368451,64638
2015-02-28,2147.3500061035156,2171.499984741211,2126.5499954223633,2156.449996948242,1391.3823852539062,26613484,61970
2015-03-31,2557.3999938964844,2587.8999786376953,2515.89998626709,2556.749984741211,1649.6635284423828,42845360,68629
2015-04-30,2270.849998474121,2289.849998474121,2231.8499908447266,2251.9499893188477,1453.0007553100586,35496646,62810
2015-05-31,2001.8999862670898,2027.349998474121,1964.8000030517578,1997.9499969482422,1310.136947631836,40275461,60040
2015-06-30,2198.459991455078,2229.4299926757812,2170.7799911499023,2203.6199951171875,1462.2415618896484,51299868,69971
2015-07-31,2179.9400177001953,2197.4200134277344,2145.9900131225586,2165.6600036621094,1437.0526847839355,57228092,73669
2015-08-31,1809.969985961914,1832.780029296875,1784.4199981689453,1808.1999969482422,1199.8553199768066,55919431,67725
2015-09-30,1821.1600189208984,1845.9100189208984,1780.9400024414062,1808.4600067138672,1200.0278511047363,65207412,71423
2015-10-31,1924.2800064086914,1950.9700012207031,1900.5900039672852,1929.0899963378906,1280.073486328125,37270519,71907
2015-11-30,2022.510009765625,2051.0899963378906,2002.1499938964844,2032.9399948120117,1348.9845275878906,32013321,69090
2015-12-31,2060.479995727539,2083.3899993896484,2030.760009765625,2048.169990539551,1359.090591430664,28595589,69531
2016-01-31,1651.4099960327148,1671.509994506836,1611.249984741211,1635.4399948120117,1085.2181091308594,41690435,66630
2016-02-29,1525.9200134277344,1548.259994506836,1493.1500091552734,1519.1000061035156,1008.0191345214844,41656370,70392
2016-03-31,1686.6399993896484,1716.7799911499023,1662.1800003051758,1688.5899810791016,1120.4864463806152,43112303,70833
2016-04-30,1663.9800033569336,1684.7900009155273,1643.5300216674805,1665.8000030517578,1105.3639068603516,37428978,71274
2016-05-31,1578.109992980957,1591.8399963378906,1555.6200103759766,1571.729995727539,1068.643482208252,42008465,71715
2016-06-30,1554.7000045776367,1573.6200103759766,1531.5400085449219,1548.0599899291992,1072.5634841918945,50548587,75603
2016-07-31,1517.8199844360352,1542.9200134277344,1502.190013885498,1524.3200149536133,1056.1153602600098,40571034,72618
2016-08-31,1795.4900131225586,1812.0899963378906,1773.5700073242188,1793.6599960327148,1242.725830078125,31282500,80040
2016-09-30,1668.9200057983398,1682.6999816894531,1647.2099914550781,1663.099998474121,1152.268211364746,33538416,77055
2016-10-31,1560.5900192260742,1575.9200057983398,1547.3299865722656,1564.6299896240234,1084.0438957214355,29978428,70470
2016-11-30,1751.2399978637695,1770.0399932861328,1731.8199920654297,1754.0999908447266,1215.3169746398926,39492423,77979
2016-12-31,1831.150001525879,1852.889991760254,1819.3900146484375,1842.4099884033203,1276.5019874572754,32245902,74886
2017-01-31,1942.2099914550781,1957.7699890136719,1922.9199981689453,1939.110008239746,1343.4999809265137,30879583,78925
2017-02-28,1702.0599822998047,1713.629981994629,1685.8400039672852,1698.879997253418,1177.05814743042,26245610,72170
2017-03-31,1943.0000076293945,1957.6199951171875,1925.5400161743164,1943.9800109863281,1346.8740844726562,41949011,83490
2017-04-30,1525.150016784668,1534.8100128173828,1511.0799942016602,1524.0,1055.8936576843262,32944951,65709
2017-05-31,1912.7600021362305,1925.1899948120117,1893.8200073242188,1909.749984741211,1356.707176208496,41260108,80751
2017-06-30,1852.619987487793,1866.2399826049805,1836.8699951171875,1848.6499938964844,1332.566909790039,35052511,81235
2017-07-31,1714.260009765625,1726.589988708496,1698.3300018310547,1712.8500061035156,1234.6778564453125,38985596,77994
2017-08-31,1831.510009765625,1843.8800048828125,1816.8899993896484,1830.4699935913086,1319.462158203125,31968074,85928
2017-09-30,1746.2899932861328,1763.020004272461,1739.3100204467773,1754.1899948120117,1264.4770545959473,32221221,78918
2017-10-31,1922.1000061035156,1933.1599960327148,1909.4100036621094,1922.150016784668,1385.5480728149414,28382567,83149
2017-11-30,1907.4800109863281,1923.650001525879,1894.4500122070312,1905.8699951171875,1373.8129386901855,34046760,83633
2017-12-31,1633.8500061035156,1645.6400146484375,1623.9600067138672,1636.6599884033203,1179.7576522827148,26556616,72618
2018-01-31,2008.0100021362305,2027.0799865722656,1990.739990234375,2010.6600036621094,1449.348976135254,43754352,84535
2018-02-28,1761.0900039672852,1776.619972229004,1739.0999908447266,1757.389991760254,1266.7836875915527,40367887,77270
2018-03-31,1785.2200012207031,1805.0099868774414,1767.5900039672852,1788.8699951171875,1289.47554397583,47063503,81564
2018-04-30,1802.3600006103516,1813.6899871826172,1788.139991760254,1803.759994506836,1300.208755493164,35305716,78090
2018-05-31,1984.619987487793,1994.9800109863281,1967.2499923706055,1983.0699996948242,1457.7714004516602,40254079,86361
2018-06-30,1755.6800079345703,1767.900001525879,1736.8300018310547,1750.4299697875977,1318.2847595214844,41652821,82887
2018-07-31,1769.0300064086914,1783.8500137329102,1749.1999893188477,1765.5500183105469,1329.672019958496,40077857,87307
2018-08-31,1907.0900115966797,1923.6700057983398,1887.2999877929688,1904.870018005371,1434.5967407226562,38656606,91793
2018-09-30,1638.0799865722656,1650.8500061035156,1619.0199966430664,1634.379997253418,1230.8851623535156,42949402,80250
2018-10-31,1666.660011291504,1685.6299743652344,1648.2100143432617,1665.2699966430664,1254.1490516662598,46004866,88737
2018-11-30,1640.6899871826172,1655.400016784668,1621.4599990844727,1636.0300064086914,1232.127799987793,42682352,89221
2018-12-31,1238.249984741211,1253.6900024414062,1222.6800155639648,1235.9799880981445,930.8419227600098,40525556,69275
2019-01-31,1588.260009765625,1604.8199920654297,1574.0299987792969,1591.5600051879883,1198.6365509033203,33401132,90079
2019-02-28,1440.4599914550781,1453.9599990844727,1426.9699935913086,1441.859992980957,1085.8943977355957,33892957,82310
2019-03-31,1521.7399978637695,1533.5699996948242,1504.2200088500977,1516.359992980957,1142.0018692016602,38722418,86856
2019-04-30,1485.4600067138672,1504.3099975585938,1479.7900009155273,1494.2099990844727,1125.3202667236328,34322068,83130
2019-05-31,1492.7300109863281,1503.1600151062012,1468.660011291504,1485.5500030517578,1146.7282409667969,50117453,91905
2019-06-30,1200.010009765625,1212.2300033569336,1191.1100044250488,1203.8199882507324,954.4824104309082,35117484,79762
2019-07-31,1538.7000045776367,1553.630012512207,1525.5300064086914,1539.6699981689453,1220.7705039978027,37307096,97037
2019-08-31,1348.0300025939941,1360.8099975585938,1330.0799980163574,1343.020004272461,1064.8510780334473,37815948,93313
2019-09-30,1330.4600143432617,1342.96000289917,1322.570011138916,1334.1099967956543,1057.7864952087402,30501646,89523
2019-10-31,1456.1199951171875,1473.099998474121,1444.3900032043457,1459.9700012207031,1157.5781326293945,34337488,94259
2019-11-30,1542.979995727539,1556.0699920654297,1531.5700149536133,1545.7000122070312,1225.551570892334,31682508,90426
2019-12-31,1329.8200073242188,1340.0199966430664,1319.6999969482422,1328.8300018310547,1053.6001014709473,25834917,77859
2020-01-31,1571.259994506836,1580.5,1552.4800033569336,1563.5700073242188,1239.7202796936035,31174525,95601
2020-02-29,1285.8699913024902,1299.5700035095215,1269.1999969482422,1284.3099937438965,1018.3011589050293,45872074,87330
2020-03-31,1055.0699920654297,1083.5750007629395,1018.0250015258789,1047.5,830.5397243499756,90429865,96525
2020-04-30,997.8349990844727,1018.5099983215332,975.1249923706055,994.8549995422363,788.7986755371094,48537831,88170
2020-05-31,1014.2050018310547,1033.564998626709,993.7999992370605,1015.6249961853027,830.2153549194336,50735860,88570
2020-06-30,1201.2799987792969,1226.28999710083,1181.6500053405762,1204.2999992370605,1008.4107551574707,51442707,93429
2020-07-31,1352.2699928283691,1369.1199989318848,1333.8699989318848,1346.439998626709,1127.430519104004,34868942,102833
2020-08-31,1208.520004272461,1226.1000022888184,1196.3799896240234,1212.7400016784668,1015.4779281616211,34525699,94353
2020-09-30,1368.580005645752,1386.0999946594238,1353.340000152588,1369.390007019043,1146.6475143432617,33579010,99319
2020-10-31,1388.9500122070312,1402.6800079345703,1370.5200157165527,1387.9599952697754,1162.1969299316406,32090045,99803
2020-11-30,1459.9500045776367,1487.349998474121,1447.3499946594238,1475.489990234375,1235.4894714355469,39964286,95718
2020-12-31,1466.5299987792969,1481.2300109863281,1449.7399978637695,1464.5600051879883,1226.337345123291,28474064,91570
2021-01-31,1406.9699935913086,1427.1499938964844,1387.8399963378906,1408.3399963378906,1179.261962890625,33217064,91970
2021-02-28,1414.8000106811523,1428.6699981689453,1400.390007019043,1413.6999969482422,1183.750114440918,27930881,92370
2021-03-31,1847.8999938964844,1881.2699966430664,1830.770004272461,1862.5299911499023,1559.5742568969727,48091433,106720
2021-04-30,1752.2399978637695,1761.9400100708008,1730.6599960327148,1741.5299835205078,1458.2558975219727,23797765,93230
2021-05-31,1690.6600036621094,1705.3700103759766,1672.3000106811523,1692.5199966430664,1436.9198684692383,23950819,93630
2021-06-30,2039.509994506836,2061.589988708496,2017.9700012207031,2041.3000106811523,1748.5925750732422,26498336,103455
2021-07-31,1900.9100036621094,1917.7200012207031,1872.1100006103516,1893.2500076293945,1621.7718658447266,22645353,103939
2021-08-31,1768.0299987792969,1782.650001525879,1750.4700088500977,1767.4700012207031,1514.0277938842773,27669035,104423
2021-09-30,1780.400001525879,1799.0500106811523,1762.1900177001953,1778.129997253418,1523.1592178344727,30615359,104907
2021-10-31,1791.9399948120117,1814.0,1777.1300048828125,1799.0299911499023,1541.0623168945312,25673335,100590
2021-11-30,2003.5500106811523,2024.2200012207031,1982.650001525879,2004.3999938964844,1716.9837493896484,28071629,105853
2021-12-31,1862.2699966430664,1879.120018005371,1842.5700073242188,1862.0599822998047,1595.0542602539062,21843568,101493
2022-01-31,2006.6499862670898,2032.1999893188477,1982.4700241088867,2009.8799896240234,1721.677963256836,28003999,101934
2022-02-28,1837.5599975585938,1869.9199981689453,1810.5399856567383,1839.890007019043,1576.0633163452148,35962099,97490
2022-03-31,1778.359992980957,1812.3600158691406,1735.129997253418,1767.4199905395508,1513.9849700927734,59314019,112608
2022-04-30,1473.7899780273438,1490.4700012207031,1456.9399795532227,1472.5099792480469,1261.3628845214844,21373562,93423
2022-05-31,1729.5399856567383,1746.5900039672852,1708.7799911499023,1727.5899963378906,1551.1063766479492,29618340,108625
2022-06-30,1743.370002746582,1757.2900009155273,1717.360008239746,1736.3000259399414,1600.1510162353516,30429615,109109
2022-07-31,1576.7799987792969,1601.0600204467773,1557.650001525879,1581.8100128173828,1457.775047302246,26432199,104601
2022-08-31,1764.5199966430664,1781.6599960327148,1741.729995727539,1758.2799911499023,1620.4074478149414,28682598,115069
2022-09-30,1613.9999923706055,1635.9500122070312,1592.5899963378906,1614.259994506836,1487.6805152893066,30325649,110561
2022-10-31,1577.7299880981445,1598.2999954223633,1560.640007019043,1586.1799926757812,1461.8023681640625,23747444,105987
2022-11-30,1814.0900039672852,1832.8600158691406,1794.5100173950195,1818.7799835205078,1676.1634216308594,27728003,111507
2022-12-31,1764.5200119018555,1778.4099960327148,1751.420021057129,1763.2600173950195,1624.9969635009766,21844532,106890
2023-01-31,1985.099983215332,2003.879997253418,1972.5399856567383,1994.9899978637695,1838.556251525879,22817339,112453
2023-02-28,1960.6899871826172,1978.0699844360352,1944.5600051879883,1962.9699935913086,1809.047019958496,22578902,102650
2023-03-31,2262.2999877929688,2285.269989013672,2230.92000579834,2262.729995727539,2085.30184173584,31138636,118542
2023-04-30,1730.1600036621094,1743.7799987792969,1710.609992980957,1725.8499908447266,1590.5203857421875,17475596,87958
2023-05-31,2172.22998046875,2193.819999694824,2152.6100006103516,2177.1600036621094,2110.68904876709,23950511,109053
2023-06-30,2185.7000122070312,2202.0599822998047,2168.520004272461,2191.3399810791016,2191.3399810791016,19005764,104270
2023-07-31,2281.120002746582,2297.9600219726562,2257.6000061035156,2279.340003967285,2279.340003967285,16558289,109914
2023-08-31,2208.730010986328,2226.4600143432617,2181.990005493164,2198.0,2198.0,23276747,115621
2023-09-30,2031.9400024414062,2050.8599853515625,2013.9199981689453,2033.0499954223633,2033.0499954223633,21527811,110817
2023-10-31,2081.7299880981445,2096.110008239746,2058.1799926757812,2077.07999420166,2077.07999420166,19576613,116567
2023-11-30,2052.82999420166,2071.3400268554688,2035.4200057983398,2054.189987182617,2054.189987182617,22115401,117051
2023-12-31,95.94000244140625,96.19000244140625,95.16999816894531,96.19000244140625,96.19000244140625,731827,5332
2004-01-31,793.8399963378906,799.580005645752,782.080005645752,789.9100036621094,403.44940185546875,60781135,253
2004-02-29,680.7199974060059,686.4699897766113,672.330005645752,678.8599967956543,346.7302131652832,52420095,650
2004-03-31,788.1399955749512,796.390007019043,776.5399932861328,785.2499961853027,401.0692844390869,70451560,1242
2004-04-30,777.7799949645996,787.2000007629395,770.9299964904785,779.4500007629395,398.1069049835205,53952865,1683
2004-05-31,732.0199966430664,739.3600082397461,725.0499992370605,732.3000030517578,377.6126174926758,44449505,2058
2004-06-30,776.0300025939941,782.239990234375,769.8300094604492,776.0300064086914,403.07419204711914,43757302,2629
2004-07-31,786.5099906921387,794.0999984741211,781.9500045776367,786.8000068664551,408.66820526123047,44351278,3113
2004-08-31,756.2899932861328,761.6499977111816,746.8299980163574,753.3299980163574,391.28368949890137,47434900,3597
2004-09-30,759.4300003051758,764.0999908447266,751.9900054931641,757.9999961853027,393.70930671691895,42061292,4081
2004-10-31,709.890007019043,716.6900100708008,704.3000030517578,709.6499977111816,368.59606170654297,51770869,4347
2004-11-30,717.980001449585,723.4400024414062,710.3000011444092,715.0999889373779,371.42680740356445,69036675,5027
2004-12-31,753.0499973297119,758.5400009155273,748.1300010681152,753.649995803833,391.4498805999756,48610136,5773
2005-01-31,701.2400016784668,706.2400016784668,694.7900009155273,701.2299957275391,364.22265434265137,61079776,5733
2005-02-28,654.669994354248,659.4000015258789,649.8500003814697,654.7200012207031,340.06512451171875,48902143,5870
2005-03-31,787.0799942016602,794.8899955749512,782.0999984741211,789.819995880127,410.2367935180664,76092135,7245
2005-04-30,712.9300003051758,719.2500038146973,708.0199966430664,712.919994354248,370.2945194244385,51527659,7077
2005-05-31,747.9799957275391,754.180004119873,745.0100059509277,750.1599960327148,393.9529800415039,47335291,7887
2005-06-30,809.180004119873,816.6999969482422,804.2099952697754,811.310001373291,429.197847366333,50278486,8371
2005-07-31,814.8800010681152,822.4300003051758,807.7600059509277,814.5600051879883,430.91713523864746,48266556,8442
2005-08-31,853.2200050354004,860.1000022888184,844.9300003051758,851.7700042724609,450.60192680358887,72957746,9752
2005-09-30,822.2600021362305,831.0999984741211,815.6899948120117,823.7699928283691,435.78941535949707,70861169,9823
2005-10-31,797.25,804.0199966430664,790.0800094604492,795.5700073242188,420.8710994720459,55285756,9828
2005-11-30,809.810001373291,818.1300086975098,804.2900047302246,810.5200004577637,428.779935836792,61613337,10769
2005-12-31,819.8099899291992,824.870002746582,814.9400062561035,819.5499954223633,433.5569553375244,37599408,11253
2006-01-31,811.8299980163574,817.9600028991699,807.120002746582,812.5500030517578,429.8538513183594,57269088,11737
2006-02-28,783.9899978637695,791.6899948120117,778.1800003051758,786.3600044250488,415.9988479614258,61079642,11090
2006-03-31,973.3899917602539,987.9900016784668,962.1600036621094,975.6000022888184,516.1102619171143,86398734,13248
2006-04-30,807.8200035095215,815.1199951171875,798.060001373291,805.2100067138672,425.97085189819336,39749317,10737
2006-05-31,908.0000038146973,917.9600067138672,892.9700012207031,904.3500022888184,482.09961700439453,65517580,13563
2006-06-30,839.1800079345703,845.2500076293945,828.7499961853027,836.0400085449219,449.2955741882324,48107450,14047
2006-07-31,813.8999938964844,822.8400001525879,806.0200042724609,815.2600021362305,438.12818717956543,46546314,13860
2006-08-31,914.9099960327148,921.9000015258789,905.0900039672852,913.9200057983398,491.1489906311035,52012782,15686
2006-09-30,846.4799995422363,853.5999984741211,839.5300064086914,847.8600082397461,455.64773750305176,50350985,14784
2006-10-31,953.7899971008301,964.3499984741211,946.9799995422363,956.8899993896484,514.2414684295654,63601914,15961
2006-11-30,967.9699935913086,975.1900024414062,957.1200065612793,964.2100143432617,518.1753120422363,62347262,16445
2006-12-31,810.2599868774414,817.4799995422363,804.4700012207031,811.1200065612793,435.9033546447754,44895936,14592
2007-01-31,983.4400024414062,992.5699920654297,976.9899978637695,985.8600006103516,529.8102283477783,66984404,17347
2007-02-28,912.9600067138672,921.1499938964844,904.4600028991699,911.6400032043457,489.92371559143066,74900047,16190
2007-03-31,936.8900032043457,945.4099922180176,926.1800003051758,934.3299942016602,502.1175594329834,99432787,18271
2007-04-30,848.2499961853027,854.2700004577637,840.6700019836426,848.1599998474121,455.8089714050293,67179810,16169
2007-05-31,1025.390007019043,1038.8400077819824,1014.9700012207031,1029.009994506836,557.1156005859375,92911092,18291
2007-06-30,1015.8200035095215,1025.9100074768066,1005.1699981689453,1015.2700004577637,553.266263961792,73770780,18732
2007-07-31,1052.259994506836,1061.5599975585938,1038.009994506836,1048.7800064086914,571.5273914337158,75555935,20097
2007-08-31,1007.5400123596191,1017.879997253418,997.1299934387207,1008.9599990844727,549.8276748657227,88373388,21528
2007-09-30,883.3500061035156,893.3199996948242,869.2999954223633,880.7300071716309,479.9493942260742,98232483,19150
2007-10-31,1063.620002746582,1073.5900039672852,1055.680004119873,1065.2700004577637,580.5135154724121,69221266,22517
2007-11-30,922.4000015258789,932.0699996948242,906.1799964904785,917.330005645752,499.894380569458,96824552,22033
2007-12-31,702.9900016784668,712.2200012207031,694.7399940490723,703.0200004577637,383.1072006225586,59559042,17357
2008-01-31,871.0499992370605,885.0399971008301,850.560001373291,863.0500030517578,470.3147563934326,128203710,22891
2008-02-29,759.7199974060059,769.9199981689453,745.2900009155273,756.8800086975098,412.4579429626465,97295387,22302
2008-03-31,651.0,662.6799964904785,639.7100086212158,650.0099983215332,354.2196674346924,96326162,20558
2008-04-30,769.879997253418,781.0200004577637,757.3699913024902,768.4900016784668,418.7847709655762,80811786,24255
2008-05-31,764.819995880127,774.5599975585938,757.1499977111816,767.1100006103516,427.18945121765137,80567151,23604
2008-06-30,707.8200054168701,716.2300033569336,691.7499980926514,702.459997177124,393.8705196380615,88293980,24045
2008-07-31,685.560001373291,696.4300003051758,669.8199977874756,684.019998550415,383.5311632156372,103400019,26841
2008-08-31,595.4650020599365,607.6899967193604,585.9649982452393,598.7649974822998,335.7285509109497,106264223,24969
2008-09-30,626.8250007629395,639.7749977111816,615.3000011444092,627.3849983215332,351.77583026885986,116791805,26631
2008-10-31,492.64499855041504,508.63000106811523,469.4550018310547,486.3950004577637,272.7225046157837,162282146,28359
2008-11-30,415.52999687194824,430.72500228881836,398.7950038909912,414.14000129699707,232.20899868011475,102829181,25090
2008-12-31,401.76000022888184,413.21500396728516,392.0250015258789,404.7050018310547,226.91877937316895,63312746,24206
2009-01-31,423.85500144958496,433.64000129699707,411.71499824523926,420.0,235.49471187591553,69969980,27174
2009-02-28,416.8299980163574,430.02000427246094,405.44500160217285,420.2549991607666,235.63769245147705,82687096,26290
2009-03-31,474.3899974822998,490.95499992370605,460.38500213623047,476.7350025177002,267.3061275482178,91110358,29381
2009-04-30,514.4450035095215,530.2299995422363,501.2899990081787,518.5800037384033,290.76869010925293,78777113,27130
2009-05-31,518.9300003051758,530.2650012969971,506.67500495910645,515.8400001525879,291.15771198272705,55628830,27530
2009-06-30,601.2650012969971,612.6349983215332,591.9550018310547,602.8950004577637,342.1911783218384,54892903,30745
2009-07-31,652.2600002288818,665.7550010681152,643.4300003051758,656.4500026702881,372.587926864624,49329263,32660
2009-08-31,668.2650012969971,679.7550010681152,658.1000022888184,669.524995803833,380.00902366638184,37676433,30282
2009-09-30,734.3899936676025,746.2850017547607,723.4249973297119,734.4850063323975,416.8790473937988,58179815,32197
2009-10-31,741.7050037384033,753.2800045013428,730.1499938964844,741.3199996948242,420.75844383239746,58453684,32681
2009-11-30,688.3500061035156,699.9749965667725,679.7049922943115,689.6549949645996,391.43441581726074,55960696,31647
2009-12-31,642.0350017547607,648.1999969482422,634.5700035095215,640.0349979400635,363.27110481262207,36991229,30550
2010-01-31,631.8400001525879,639.2400016784668,622.3250026702881,629.9549922943115,357.5498962402344,53491398,30950
2010-02-28,599.7200031280518,606.1250038146973,588.584997177124,597.2250022888184,338.97299003601074,52999091,31350
2010-03-31,747.6399993896484,756.8750114440918,742.0149993896484,750.3500080108643,425.88370513916016,58196067,36547
2010-04-30,719.4249992370605,726.6099967956543,712.4550018310547,719.4200019836426,408.32845306396484,53812591,32210
2010-05-31,780.4850006103516,794.9399948120117,767.2449989318848,781.7050018310547,445.1048526763916,78728659,34251
2010-06-30,875.8999977111816,889.1149940490723,863.2950019836426,876.1900024414062,501.0993957519531,59944234,36355
2010-07-31,892.3749885559082,906.0449981689453,878.5000076293945,891.6500015258789,509.9410858154297,63321775,36839
2010-08-31,935.7900009155273,946.8249969482422,921.9900016784668,935.205005645752,534.8504848480225,52217541,37323
2010-09-30,1027.8500022888184,1046.205005645752,1019.0849952697754,1038.3800048828125,593.8570423126221,76279661,37807
2010-10-31,1046.3450088500977,1057.310001373291,1033.465000152588,1046.784999847412,598.6639175415039,57376076,36540
2010-11-30,1214.5500030517578,1236.7100105285645,1202.1000022888184,1222.9199981689453,699.3968143463135,59271952,38753
2010-12-31,1304.330005645752,1323.3800010681152,1284.4100036621094,1303.570011138916,745.5211181640625,52372698,37443
2011-01-31,1224.7199935913086,1240.6000061035156,1203.6600074768066,1220.6200065612793,698.0814037322998,63830877,37884
2011-02-28,1193.2900009155273,1211.159999847412,1176.0000038146973,1195.629997253418,683.7894287109375,55638113,36490
2011-03-31,1308.0200004577637,1327.5299911499023,1287.5500030517578,1305.8399963378906,746.8193454742432,72368496,42458
2011-04-30,1133.0000076293945,1147.3199996948242,1122.3399963378906,1136.5299949645996,649.9897270202637,47870001,35473
2011-05-31,1358.2599983215332,1372.2200050354004,1338.819995880127,1355.7199974060059,784.845817565918,77521533,41525
2011-06-30,1396.9100036621094,1416.7799911499023,1382.0800132751465,1405.28999710083,820.5716667175293,59969044,42009
2011-07-31,1469.9199981689453,1490.6999969482422,1448.889991760254,1473.139991760254,860.1903839111328,56223610,40551
2011-08-31,1335.1000022888184,1366.660011291504,1283.7350006103516,1318.6699981689453,769.9928550720215,112679156,44919
2011-09-30,1180.9500007629395,1204.1199989318848,1149.4150009155273,1178.7850036621094,688.3117332458496,93569892,43461
2011-10-31,1087.784999847412,1115.9250030517578,1064.3200035095215,1096.4500045776367,640.2349872589111,72034890,39930
2011-11-30,1216.764991760254,1243.620002746582,1188.4300003051758,1215.6199989318848,709.8202724456787,69641049,44385
2011-12-31,1116.6800003051758,1132.9200019836426,1098.5300025939941,1109.7000007629395,647.9718685150146,48918819,42819
2012-01-31,1319.7900085449219,1342.6800003051758,1304.4700050354004,1330.050006866455,776.6378440856934,55051313,45331
2012-02-29,1471.0499877929688,1490.2700271606445,1450.8200073242188,1473.3400039672852,860.3071708679199,53873894,43722
2012-03-31,1532.2999954223633,1551.3199768066406,1508.0799865722656,1531.7199783325195,894.3961868286133,69301344,46277
2012-04-30,1299.8800048828125,1318.9299926757812,1283.7000198364258,1304.2599868774414,761.5785942077637,51235333,40356
2012-05-31,1442.9799995422363,1461.2900085449219,1416.3500061035156,1434.139991760254,851.7263298034668,63597755,47179
2012-06-30,1206.8699989318848,1217.6199951171875,1183.759994506836,1198.5300064086914,724.9016456604004,60844723,45486
2012-07-31,1267.4599914550781,1287.3899955749512,1251.1999855041504,1272.229995727539,769.4772644042969,55794638,48125
2012-08-31,1373.6300010681152,1388.3299942016602,1355.8000106811523,1374.099998474121,831.0908470153809,53794428,50830
2012-09-30,1176.7400016784668,1188.200008392334,1161.6900024414062,1176.4699974060059,711.5591735839844,55997711,44630
2012-10-31,1326.9999961853027,1343.800006866455,1314.2499885559082,1330.659999847412,804.8172264099121,49635684,49555
2012-11-30,1423.5400161743164,1442.8099937438965,1411.7000007629395,1428.6200065612793,864.0659332275391,50767112,50039
